timestamp,bn_index,bn_constructed_index
09:15:00.000000000,51622.6,51636.07778654845
09:16:00.000000000,51638.15,51645.22153556894
09:17:00.000000000,51621.8,51618.146691243164
09:18:00.000000000,51686.9,51687.971058193376
09:19:00.000000000,51755.15,51753.19268430123
09:20:00.000000000,51726.0,51732.52956799534
09:21:00.000000000,51766.7,51769.998834942315
09:22:00.000000000,51808.75,51804.023483234436
09:23:00.000000000,51791.25,51792.58419594655
09:24:00.000000000,51730.8,51732.64331972096
09:25:00.000000000,51704.45,51704.895402926035
09:26:00.000000000,51667.7,51678.509388130224
09:27:00.000000000,51686.75,51688.56757630273
09:28:00.000000000,51649.75,51651.03639415694
09:29:00.000000000,51660.4,51657.95018744737
09:30:00.000000000,51615.0,51622.50323715209
09:31:00.000000000,51602.05,51608.7059582613
09:32:00.000000000,51630.35,51626.67516961882
09:33:00.000000000,51606.75,51607.13923737852
09:34:00.000000000,51578.5,51588.57667163862
09:35:00.000000000,51538.95,51541.78963050433
09:36:00.000000000,51523.55,51530.266866539496
09:37:00.000000000,51528.75,51526.39965914985
09:38:00.000000000,51554.2,51559.18688978302
09:39:00.000000000,51535.25,51532.60073729743
09:40:00.000000000,51525.9,51532.72491380428
09:41:00.000000000,51506.95,51508.57655111067
09:42:00.000000000,51503.5,51499.93560328913
09:43:00.000000000,51479.1,51477.99278927979
09:44:00.000000000,51479.55,51479.71418866581
09:45:00.000000000,51480.0,51480.323714527156
09:46:00.000000000,51499.4,51490.510130392424
09:47:00.000000000,51531.3,51528.468363945896
09:48:00.000000000,51550.0,51547.11211158445
09:49:00.000000000,51567.5,51566.178940880665
09:50:00.000000000,51597.75,51586.32488027074
09:51:00.000000000,51627.95,51628.37810205184
09:52:00.000000000,51635.55,51634.98431671299
09:53:00.000000000,51668.9,51664.63037675324
09:54:00.000000000,51693.25,51694.05240319542
09:55:00.000000000,51662.0,51668.47855746766
09:56:00.000000000,51619.9,51616.669203543235
09:57:00.000000000,51633.0,51638.268945619224
09:58:00.000000000,51610.45,51612.20570364574
09:59:00.000000000,51676.95,51672.62437495882
10:00:00.000000000,51667.0,51668.57806991983
10:01:00.000000000,51654.5,51654.28889390352
10:02:00.000000000,51654.15,51647.21532812471
