timestamp,bn_index,bn_constructed_index
09:15:00.000000000,55121.7,55099.67774744848
09:16:00.000000000,55325.8,55342.42483266125
09:17:00.000000000,55304.05,55305.535148307325
09:18:00.000000000,55364.45,55365.57083938127
09:19:00.000000000,55364.75,55367.67200778515
09:20:00.000000000,55390.9,55390.87806714207
09:21:00.000000000,55446.8,55443.42881055547
09:22:00.000000000,55388.35,55386.10970440651
09:23:00.000000000,55391.5,55398.660277553936
09:24:00.000000000,55423.25,55416.03330996358
09:25:00.000000000,55419.1,55432.76393967816
09:26:00.000000000,55470.0,55455.633327989985
09:27:00.000000000,55535.85,55543.45471624018
09:28:00.000000000,55543.8,55538.79167528984
09:29:00.000000000,55579.35,55583.79015339324
09:30:00.000000000,55604.8,55606.563661328655
09:31:00.000000000,55664.0,55660.273480563665
09:32:00.000000000,55604.3,55604.09962404291
09:33:00.000000000,55545.0,55546.68950493193
09:34:00.000000000,55555.0,55557.11768415961
09:35:00.000000000,55588.45,55582.80183634409
09:36:00.000000000,55580.6,55586.85945343502
09:37:00.000000000,55569.2,55563.12305051015
09:38:00.000000000,55543.45,55545.20691492652
09:39:00.000000000,55560.0,55560.00534658311
09:40:00.000000000,55576.45,55586.16396332986
09:41:00.000000000,55578.25,55568.31949856312
09:42:00.000000000,55559.3,55558.012049127356
09:43:00.000000000,55583.7,55585.16809805828
09:44:00.000000000,55509.95,55513.488866526386
09:45:00.000000000,55521.4,55516.149446414034
09:46:00.000000000,55517.3,55518.005546594366
09:47:00.000000000,55486.4,55487.56733714898
09:48:00.000000000,55490.15,55488.970677285506
09:49:00.000000000,55499.4,55498.02354809315
09:50:00.000000000,55542.35,55544.86502742498
09:51:00.000000000,55546.8,55547.33556509654
09:52:00.000000000,55534.75,55537.88422429777
09:53:00.000000000,55507.05,55505.45973176658
09:54:00.000000000,55534.6,55530.11583171823
09:55:00.000000000,55550.9,55552.512098051186
09:56:00.000000000,55550.8,55552.477572801414
09:57:00.000000000,55560.25,55561.65409307469
09:58:00.000000000,55564.4,55565.5248332699
09:59:00.000000000,55536.1,55533.72466672805
10:00:00.000000000,55535.6,55536.06281797228
10:01:00.000000000,55559.15,55559.08642396758
10:02:00.000000000,55570.85,55567.68395657236
10:03:00.000000000,55567.45,55572.19399911611
10:04:00.000000000,55546.75,55545.37339893988
10:05:00.000000000,55552.45,55549.84930985515
10:06:00.000000000,55542.45,55552.08730922564
10:07:00.000000000,55543.95,55537.607086280164
10:08:00.000000000,55544.55,55541.66490856844
10:09:00.000000000,55540.8,55544.79928207104
10:10:00.000000000,55555.9,55551.34980489621
10:11:00.000000000,55560.75,55564.01775638759
10:12:00.000000000,55566.25,55558.144699473465
10:13:00.000000000,55542.9,55550.446961000394
10:14:00.000000000,55569.15,55566.644347635345
10:15:00.000000000,55579.75,55581.017019727544
10:16:00.000000000,55564.15,55563.36088520088
10:17:00.000000000,55564.95,55565.81484293357
10:18:00.000000000,55557.5,55555.89079350519
10:19:00.000000000,55549.55,55551.02798668944
10:20:00.000000000,55544.75,55533.08818119751
10:21:00.000000000,55541.5,55553.66834452326
10:22:00.000000000,55513.85,55513.18439807381
10:23:00.000000000,55518.95,55518.0902807722
10:24:00.000000000,55538.35,55538.8912404814
10:25:00.000000000,55526.6,55529.78652195009
10:26:00.000000000,55544.5,55539.804376782835
10:27:00.000000000,55528.05,55531.75184290628
10:28:00.000000000,55524.95,55526.804298116345
10:29:00.000000000,55517.75,55513.311958331455
10:30:00.000000000,55525.45,55526.62616872684
10:31:00.000000000,55491.55,55489.14924000913
10:32:00.000000000,55507.9,55501.45037494126
10:33:00.000000000,55491.6,55505.6898893069
10:34:00.000000000,55509.85,55504.09599455017
10:35:00.000000000,55487.05,55492.812481816734
10:36:00.000000000,55465.7,55458.51313368858
10:37:00.000000000,55437.6,55437.66041643228
10:38:00.000000000,55460.1,55459.35208685509
10:39:00.000000000,55506.7,55506.9490339636
10:40:00.000000000,55537.1,55532.84598221339
10:41:00.000000000,55524.7,55532.36509838192
10:42:00.000000000,55545.15,55546.44498190878
10:43:00.000000000,55538.5,55535.15467665531
10:44:00.000000000,55534.3,55538.587271818265
10:45:00.000000000,55509.7,55508.04168269152
10:46:00.000000000,55521.75,55520.5463434575
10:47:00.000000000,55503.2,55505.10213648834
10:48:00.000000000,55505.95,55504.229749699654
10:49:00.000000000,55497.15,55496.70481625736
10:50:00.000000000,55492.0,55492.80230121065
10:51:00.000000000,55502.7,55497.43403288919
10:52:00.000000000,55500.35,55504.48018972084
10:53:00.000000000,55455.85,55455.62895043826
10:54:00.000000000,55447.15,55446.99645918191
10:55:00.000000000,55379.75,55379.27086852065
10:56:00.000000000,55360.5,55367.0824793195
10:57:00.000000000,55353.8,55345.33767744979
10:58:00.000000000,55387.2,55390.98989909535
10:59:00.000000000,55422.9,55417.59136765902
11:00:00.000000000,55405.05,55407.75788929966
11:01:00.000000000,55441.85,55443.05706053924
11:02:00.000000000,55429.35,55431.4928705671
11:03:00.000000000,55418.15,55417.19434051456
11:04:00.000000000,55384.8,55388.80399748744
11:05:00.000000000,55360.05,55355.19816285817
11:06:00.000000000,55364.1,55359.63557324423
11:07:00.000000000,55388.35,55395.38100586669
11:08:00.000000000,55376.7,55374.05875848871
11:09:00.000000000,55347.6,55350.119323344305
11:10:00.000000000,55357.75,55357.095151311245
11:11:00.000000000,55334.05,55334.07801858901
11:12:00.000000000,55362.65,55363.61852599655
11:13:00.000000000,55333.6,55332.41596358552
11:14:00.000000000,55356.55,55357.357146582064
11:15:00.000000000,55373.15,55368.71574927632
11:16:00.000000000,55356.2,55358.63511136686
11:17:00.000000000,55411.5,55408.69551023184
11:18:00.000000000,55413.95,55414.8167178979
11:19:00.000000000,55384.3,55385.577853345545
11:20:00.000000000,55347.2,55347.94197824586
11:21:00.000000000,55333.6,55333.99201852696
11:22:00.000000000,55319.25,55317.302924170916
11:23:00.000000000,55337.55,55338.55876416696
11:24:00.000000000,55315.15,55315.34757564983
11:25:00.000000000,55298.35,55296.01326408419
11:26:00.000000000,55310.4,55312.33816736466
11:27:00.000000000,55296.2,55287.34842648187
11:28:00.000000000,55309.8,55318.5484359345
11:29:00.000000000,55305.4,55305.01154058069
11:30:00.000000000,55287.3,55290.33767716256
11:31:00.000000000,55285.8,55285.37675432968
11:32:00.000000000,55264.35,55260.77953955287
11:33:00.000000000,55254.05,55256.21095774694
11:34:00.000000000,55241.3,55242.99629005219
11:35:00.000000000,55179.3,55180.376991835554
11:36:00.000000000,55219.95,55213.88263872354
11:37:00.000000000,55243.75,55249.66139405591
11:38:00.000000000,55227.6,55224.78126330757
11:39:00.000000000,55243.9,55239.84524370407
11:40:00.000000000,55246.65,55248.073229951566
11:41:00.000000000,55211.85,55216.72911982246
11:42:00.000000000,55255.6,55251.82063525595
11:43:00.000000000,55257.65,55259.923981239925
11:44:00.000000000,55228.8,55228.09843259032
11:45:00.000000000,55191.85,55190.49332052443
11:46:00.000000000,55207.45,55207.87516489284
11:47:00.000000000,55197.35,55199.7737689981
11:48:00.000000000,55181.65,55182.99321301306
11:49:00.000000000,55211.7,55204.47234781072
11:50:00.000000000,55192.15,55195.17054437068
11:51:00.000000000,55168.25,55172.21322245338
11:52:00.000000000,55197.05,55192.18682651308
11:53:00.000000000,55204.8,55204.386527424824
11:54:00.000000000,55194.65,55193.45815054054
11:55:00.000000000,55215.8,55216.13145654926
11:56:00.000000000,55248.15,55249.97509527867
11:57:00.000000000,55259.5,55259.55684120359
11:58:00.000000000,55237.35,55237.596280931684
11:59:00.000000000,55239.45,55245.42806715851
12:00:00.000000000,55246.35,55240.42300914598
12:01:00.000000000,55232.45,55236.173649564815
12:02:00.000000000,55239.6,55240.7532565004
12:03:00.000000000,55224.45,55218.94670589262
12:04:00.000000000,55217.3,55218.41596899758
12:05:00.000000000,55211.95,55211.969043436606
12:06:00.000000000,55188.85,55186.61340964598
12:07:00.000000000,55176.9,55180.521178848205
12:08:00.000000000,55203.35,55200.68943001972
12:09:00.000000000,55197.5,55204.357458157494
12:10:00.000000000,55181.8,55179.02080691889
12:11:00.000000000,55180.45,55176.81450868354
12:12:00.000000000,55148.9,55157.47067666393
12:13:00.000000000,55169.0,55157.6927138668
12:14:00.000000000,55178.4,55182.5836411363
12:15:00.000000000,55170.9,55173.70277513034
12:16:00.000000000,55169.0,55165.55093902572
12:17:00.000000000,55130.9,55128.24056852526
12:18:00.000000000,55135.6,55140.13663892185
12:19:00.000000000,55138.55,55137.32559375302
12:20:00.000000000,55146.0,55143.085309947106
12:21:00.000000000,55160.55,55159.82377671634
12:22:00.000000000,55155.15,55158.261719902206
12:23:00.000000000,55155.1,55155.09357043476
12:24:00.000000000,55160.85,55160.27605883583
12:25:00.000000000,55167.0,55166.89551111197
12:26:00.000000000,55156.6,55157.30563689824
12:27:00.000000000,55139.95,55140.324766821395
12:28:00.000000000,55146.45,55145.18428262245
12:29:00.000000000,55070.5,55073.332730297836
12:30:00.000000000,55032.8,55031.985139649514
12:31:00.000000000,55044.75,55048.01292873359
12:32:00.000000000,55064.4,55060.87312094237
12:33:00.000000000,55083.45,55085.39311138421
12:34:00.000000000,55078.15,55074.667075155594
12:35:00.000000000,55073.3,55075.06081538207
12:36:00.000000000,55084.2,55082.02908011553
12:37:00.000000000,55073.25,55075.604502665046
12:38:00.000000000,55061.75,55064.75651141806
12:39:00.000000000,55056.8,55053.82564178141
12:40:00.000000000,55065.5,55064.38561454798
12:41:00.000000000,55038.9,55036.3533545529
12:42:00.000000000,55009.6,55008.38577203618
12:43:00.000000000,55048.25,55051.47316446123
12:44:00.000000000,55047.55,55052.60427099788
12:45:00.000000000,55092.4,55086.69208812758
12:46:00.000000000,55131.25,55127.028601754086
12:47:00.000000000,55160.55,55161.981722396864
12:48:00.000000000,55153.05,55159.48104162516
12:49:00.000000000,55128.85,55126.12777408382
12:50:00.000000000,55148.5,55148.61745392603
12:51:00.000000000,55151.0,55152.58419071583
12:52:00.000000000,55171.6,55170.82407012287
12:53:00.000000000,55134.05,55137.62082429635
12:54:00.000000000,55106.5,55100.60424006557
12:55:00.000000000,55114.25,55115.992044372746
12:56:00.000000000,55107.7,55110.102011258445
12:57:00.000000000,55123.1,55119.60736409842
12:58:00.000000000,55122.9,55123.12080851315
12:59:00.000000000,55119.85,55119.58655948695
13:00:00.000000000,55085.35,55087.196942635834
13:01:00.000000000,55110.8,55106.69281863061
13:02:00.000000000,55114.7,55117.32975284399
13:03:00.000000000,55090.0,55093.83409204735
13:04:00.000000000,55081.35,55081.486788450995
13:05:00.000000000,55078.45,55076.49125788996
13:06:00.000000000,55084.95,55085.349230643405
13:07:00.000000000,55107.5,55105.46759228903
13:08:00.000000000,55111.6,55109.29832354912
13:09:00.000000000,55104.05,55109.49021771369
13:10:00.000000000,55083.1,55082.46623682871
13:11:00.000000000,55084.25,55086.01827694203
13:12:00.000000000,55092.4,55090.165617232335
13:13:00.000000000,55100.85,55103.00102354714
13:14:00.000000000,55068.7,55069.604028725524
13:15:00.000000000,55072.8,55066.989765949846
13:16:00.000000000,55094.3,55095.79085341498
13:17:00.000000000,55122.95,55115.225107649734
13:18:00.000000000,55136.2,55147.64250285281
13:19:00.000000000,55146.4,55140.924396045964
13:20:00.000000000,55151.8,55153.90412061457
13:21:00.000000000,55130.35,55129.18102092227
13:22:00.000000000,55122.1,55123.039214816505
13:23:00.000000000,55133.5,55133.94711645505
13:24:00.000000000,55149.7,55147.93013342967
13:25:00.000000000,55153.65,55154.3077261537
13:26:00.000000000,55152.75,55155.4760008194
13:27:00.000000000,55188.25,55185.969243463514
13:28:00.000000000,55183.15,55185.22678773149
13:29:00.000000000,55179.85,55182.04745087145
13:30:00.000000000,55184.45,55175.15678318039
13:31:00.000000000,55225.6,55232.53461206888
13:32:00.000000000,55236.35,55235.6611063545
13:33:00.000000000,55250.1,55245.58826841398
13:34:00.000000000,55261.65,55264.139618822905
13:35:00.000000000,55258.3,55261.40006964911
