timestamp,bn_index,bn_constructed_index
09:15:00.000000000,54953.2,55010.25344221764
09:16:00.000000000,55022.2,54972.154791700465
09:17:00.000000000,54958.05,54950.3129073687
09:18:00.000000000,54883.0,54890.90581175091
09:19:00.000000000,54879.25,54865.36396304147
09:20:00.000000000,54877.55,54885.873653161085
09:21:00.000000000,54941.8,54940.4541585347
09:22:00.000000000,54986.6,54982.14382841275
09:23:00.000000000,55007.1,55008.15355431175
09:24:00.000000000,55013.35,55013.42742821141
09:25:00.000000000,55013.4,55016.61999533868
09:26:00.000000000,55003.7,55006.55957107372
09:27:00.000000000,55025.8,55020.10825080578
09:28:00.000000000,55012.8,55014.97721392246
09:29:00.000000000,54983.7,54979.955228479936
09:30:00.000000000,54969.25,54971.228826450475
09:31:00.000000000,54956.45,54956.50725655334
09:32:00.000000000,54986.65,54983.81920509956
09:33:00.000000000,55008.6,55012.0097784045
09:34:00.000000000,55012.95,55011.60938970829
09:35:00.000000000,55049.4,55047.96627437682
09:36:00.000000000,55032.3,55035.37422430282
09:37:00.000000000,55044.55,55046.45173266669
09:38:00.000000000,55055.15,55057.25269961155
09:39:00.000000000,55062.85,55059.22300198787
09:40:00.000000000,55029.4,55032.26844501911
09:41:00.000000000,55035.8,55034.86455946599
09:42:00.000000000,55034.15,55032.2574562425
09:43:00.000000000,55066.6,55068.20421737384
09:44:00.000000000,55121.95,55119.16613791195
09:45:00.000000000,55150.65,55155.08217488752
09:46:00.000000000,55144.45,55139.85435332766
09:47:00.000000000,55172.15,55177.54162704845
09:48:00.000000000,55183.55,55181.179383321716
09:49:00.000000000,55159.95,55158.13167036361
09:50:00.000000000,55147.75,55147.04136852116
09:51:00.000000000,55150.75,55156.5651994982
09:52:00.000000000,55117.15,55110.854327945926
09:53:00.000000000,55134.7,55139.90622394859
09:54:00.000000000,55162.15,55155.446614120025
09:55:00.000000000,55152.65,55151.83776723327
09:56:00.000000000,55134.5,55139.27033258348
09:57:00.000000000,55135.75,55130.76814214562
09:58:00.000000000,55124.6,55119.94925487607
09:59:00.000000000,55119.35,55127.25822314586
10:00:00.000000000,55142.3,55139.79523625948
10:01:00.000000000,55134.3,55137.435708698715
10:02:00.000000000,55143.3,55146.77475244316
10:03:00.000000000,55140.75,55137.38657538707
10:04:00.000000000,55184.1,55181.57180851931
10:05:00.000000000,55172.0,55183.18790111562
10:06:00.000000000,55168.95,55159.96046637789
10:07:00.000000000,55136.3,55136.324754535715
10:08:00.000000000,55140.95,55145.53525104965
10:09:00.000000000,55147.6,55141.74648065867
10:10:00.000000000,55175.8,55174.052304569464
10:11:00.000000000,55183.75,55189.00908550103
10:12:00.000000000,55172.65,55180.159498445166
10:13:00.000000000,55165.8,55162.167982683524
10:14:00.000000000,55147.35,55144.750554936814
10:15:00.000000000,55169.3,55163.68983704421
10:16:00.000000000,55137.55,55141.33877425949
10:17:00.000000000,55120.1,55123.057537988854
10:18:00.000000000,55129.2,55122.94429353015
10:19:00.000000000,55122.6,55119.18831699717
10:20:00.000000000,55106.15,55112.92488913687
10:21:00.000000000,55071.5,55075.97997968722
10:22:00.000000000,55080.7,55074.96196728548
10:23:00.000000000,55063.9,55065.41867958332
10:24:00.000000000,55050.65,55042.08891015706
10:25:00.000000000,55038.2,55042.55518898494
10:26:00.000000000,55078.75,55081.788544835035
10:27:00.000000000,55053.1,55061.6875967752
10:28:00.000000000,55054.05,55050.34564475844
10:29:00.000000000,55045.55,55037.061482558034
10:30:00.000000000,55054.8,55058.13449932688
10:31:00.000000000,55066.5,55063.02666406136
10:32:00.000000000,55064.45,55070.43619791405
10:33:00.000000000,55048.45,55045.51747195823
10:34:00.000000000,55024.4,55021.579254954995
10:35:00.000000000,55020.45,55022.859195718316
10:36:00.000000000,55006.95,55011.17303769861
10:37:00.000000000,55029.7,55029.477805177135
10:38:00.000000000,55059.75,55058.59633698341
10:39:00.000000000,55069.05,55061.9586620002
10:40:00.000000000,55065.85,55075.02329984761
10:41:00.000000000,55094.35,55088.2103309534
10:42:00.000000000,55090.35,55089.101310035476
10:43:00.000000000,55100.25,55102.35407387568
10:44:00.000000000,55116.35,55114.97472757428
10:45:00.000000000,55128.7,55128.528397045106
10:46:00.000000000,55125.15,55127.39079190234
10:47:00.000000000,55163.3,55162.42594247191
10:48:00.000000000,55207.95,55211.96983896178
10:49:00.000000000,55223.05,55219.37420175761
10:50:00.000000000,55252.5,55253.66075228954
10:51:00.000000000,55283.65,55283.06047862644
10:52:00.000000000,55286.25,55285.2242592037
10:53:00.000000000,55255.7,55255.22459698058
10:54:00.000000000,55260.05,55267.32992582995
10:55:00.000000000,55261.35,55256.14567405518
10:56:00.000000000,55292.95,55289.78498411968
10:57:00.000000000,55323.65,55325.3835052557
10:58:00.000000000,55326.45,55328.077145976
10:59:00.000000000,55304.95,55300.56076813142
11:00:00.000000000,55275.85,55275.2700580943
11:01:00.000000000,55304.1,55310.2277187411
11:02:00.000000000,55284.8,55286.192602912735
11:03:00.000000000,55294.9,55292.4925044282
11:04:00.000000000,55296.85,55294.659068835615
11:05:00.000000000,55310.15,55310.992891242735
11:06:00.000000000,55302.45,55304.28115608888
11:07:00.000000000,55308.45,55305.316841287895
11:08:00.000000000,55290.05,55291.33238681904
11:09:00.000000000,55271.05,55274.56915060554
11:10:00.000000000,55292.0,55288.15813163592
11:11:00.000000000,55283.0,55282.480374512306
11:12:00.000000000,55292.65,55302.98161503388
11:13:00.000000000,55319.85,55312.63441497799
11:14:00.000000000,55316.2,55313.49361007306
11:15:00.000000000,55308.95,55307.67213728668
11:16:00.000000000,55303.4,55308.60035918921
11:17:00.000000000,55300.1,55300.8070325101
11:18:00.000000000,55294.4,55290.42193951744
11:19:00.000000000,55278.95,55280.74350477555
11:20:00.000000000,55293.1,55289.97527665115
11:21:00.000000000,55284.6,55284.381418408564
11:22:00.000000000,55290.3,55293.21342540865
11:23:00.000000000,55312.35,55312.06280660456
11:24:00.000000000,55313.6,55309.0550887704
11:25:00.000000000,55310.3,55317.453958803664
11:26:00.000000000,55293.85,55291.27898301726
11:27:00.000000000,55296.85,55296.83867883014
11:28:00.000000000,55305.4,55302.88344364871
11:29:00.000000000,55354.35,55356.76404490893
11:30:00.000000000,55361.65,55357.03923360924
11:31:00.000000000,55421.15,55428.22058373996
11:32:00.000000000,55408.1,55407.789721545705
11:33:00.000000000,55380.05,55375.06372747946
11:34:00.000000000,55379.05,55383.71137153326
11:35:00.000000000,55369.5,55363.37807484848
11:36:00.000000000,55350.65,55356.006467657266
11:37:00.000000000,55326.15,55327.872608829784
11:38:00.000000000,55329.6,55326.87816528618
11:39:00.000000000,55328.05,55326.806595532034
11:40:00.000000000,55304.45,55302.57085079857
11:41:00.000000000,55310.25,55312.72271162931
11:42:00.000000000,55310.75,55309.00267358195
11:43:00.000000000,55310.45,55310.36525773469
11:44:00.000000000,55304.1,55301.79591260096
11:45:00.000000000,55336.1,55338.40203415275
11:46:00.000000000,55294.65,55301.736484564266
11:47:00.000000000,55276.15,55274.53875582081
11:48:00.000000000,55277.95,55278.50579870847
11:49:00.000000000,55242.85,55241.21644222365
11:50:00.000000000,55199.7,55197.43791487256
11:51:00.000000000,55223.9,55223.585284917535
11:52:00.000000000,55230.85,55231.02482083014
11:53:00.000000000,55237.6,55238.96602412566
11:54:00.000000000,55262.2,55259.825036338494
11:55:00.000000000,55245.95,55249.581164126525
11:56:00.000000000,55237.2,55235.236242898856
11:57:00.000000000,55266.35,55270.41874126874
11:58:00.000000000,55229.9,55232.010406786016
11:59:00.000000000,55240.05,55232.63598865348
12:00:00.000000000,55243.75,55245.52236690534
12:01:00.000000000,55260.6,55264.11887794992
12:02:00.000000000,55271.4,55270.47182992737
12:03:00.000000000,55271.85,55269.94364786062
12:04:00.000000000,55249.25,55243.80886370869
12:05:00.000000000,55267.55,55266.86085610646
12:06:00.000000000,55252.45,55258.45022302063
12:07:00.000000000,55264.7,55264.00534116068
12:08:00.000000000,55253.25,55247.58925779663
12:09:00.000000000,55248.05,55253.648697620956
12:10:00.000000000,55247.8,55248.0742555136
12:11:00.000000000,55236.85,55230.282609563124
12:12:00.000000000,55249.2,55253.66521414065
12:13:00.000000000,55213.3,55217.27928358189
12:14:00.000000000,55223.6,55224.59136187673
12:15:00.000000000,55237.45,55234.700843385064
12:16:00.000000000,55253.6,55250.425918414534
12:17:00.000000000,55257.6,55256.914447834635
12:18:00.000000000,55257.25,55262.73980288366
12:19:00.000000000,55296.8,55290.36846138553
12:20:00.000000000,55303.25,55303.42076399586
12:21:00.000000000,55307.4,55311.22319604886
12:22:00.000000000,55308.1,55304.02073455183
12:23:00.000000000,55297.55,55304.30821262924
12:24:00.000000000,55305.45,55301.82056647604
12:25:00.000000000,55349.75,55350.366588401324
12:26:00.000000000,55321.65,55320.98128766758
12:27:00.000000000,55327.9,55329.81974337592
